"sim","n1","n0","prop_obs_s0","prop_obs_s1","delta.s.true","delta.true","R.true","betahat1","betahat1_star","R.model","betahat1_star.complete","R.model.complete","betahat1_star.ipw","R.model.ipw","betahat1_star.smle","R.model.smle"
"4-882",1000,1000,0.5,0.5,6,12,0.5,11.6511444744979,6.26392804760096,0.462376587869845,6.23388358534123,0.464955258345135,6.19832803050912,0.464955258345135,6.19770067155229,0.468060782773928
"4-883",1000,1000,0.5,0.5,6,12,0.5,11.1583197523883,6.06171333667739,0.456753931488659,6.18227133306224,0.445949616944881,6.19270500727794,0.445949616944881,6.18718504626088,0.44550925376228
"4-884",1000,1000,0.5,0.5,6,12,0.5,11.9760385149298,5.86814617279549,0.510009410417308,5.90544616960201,0.506894858242144,5.75929552861242,0.506894858242144,5.94751353824595,0.503382230206462
"4-885",1000,1000,0.5,0.5,6,12,0.5,12.116475734165,6.34727387665338,0.476145207904316,6.39349262620727,0.472330670528273,6.49181489323075,0.472330670528273,6.4134633647585,0.470682440548749
"4-886",1000,1000,0.5,0.5,6,12,0.5,12.3251609613527,6.27143112391654,0.491168420146274,6.25135593679087,0.492797217302645,6.29574747079381,0.492797217302645,6.22953554368817,0.49456761147203
"4-887",1000,1000,0.5,0.5,6,12,0.5,12.4349460803075,6.50694313316318,0.476721242606124,6.31755097097165,0.491951880597507,6.22502698028582,0.491951880597507,6.43364555065854,0.482615725946161
"4-888",1000,1000,0.5,0.5,6,12,0.5,12.6273229278621,6.31912304177532,0.499567479356037,6.36132978876775,0.496224985683107,6.43472868989217,0.496224985683107,6.38577779089736,0.494288866501767
"4-889",1000,1000,0.5,0.5,6,12,0.5,12.5987043284663,6.00559626451441,0.523316357941269,6.01897180233347,0.522254698149092,6.07823737668637,0.522254698149092,6.04083554906907,0.520519301701522
"4-890",1000,1000,0.5,0.5,6,12,0.5,12.4520626786169,6.19757061906281,0.502285622951008,5.99812625396292,0.518302597025703,6.0243972441146,0.518302597025703,6.03998409271686,0.514941078550069
"4-891",1000,1000,0.5,0.5,6,12,0.5,10.899247506515,5.91030061884263,0.457733149439011,5.93139863570744,0.455797417926152,5.96353193670772,0.455797417926152,5.95346639438428,0.453772713132206
"4-892",1000,1000,0.5,0.5,6,12,0.5,11.7761407954811,6.26147383817364,0.468291527171927,6.09935644614758,0.48205812480706,6.10637470791868,0.48205812480706,6.13556039204179,0.478983777572005
"4-893",1000,1000,0.5,0.5,6,12,0.5,11.6789869357691,6.12616635243714,0.475453959651705,6.22409131206824,0.467069246134201,6.2724093678786,0.467069246134201,6.17763353242247,0.471047140783906
"4-894",1000,1000,0.5,0.5,6,12,0.5,12.1317509630405,6.23717453753,0.485880104485198,6.10204328176516,0.497018748542145,6.06342860751671,0.497018748542145,6.11882304616286,0.495635620546127
"4-895",1000,1000,0.5,0.5,6,12,0.5,11.824527776464,6.15527680831982,0.479448403802517,6.01245458550314,0.491526875392812,6.09554950382768,0.491526875392812,6.05653394630843,0.487799085020242
"4-896",1000,1000,0.5,0.5,6,12,0.5,11.4722735269728,6.03255641926972,0.474162082599723,6.02544859347628,0.474781648179007,6.15357735786284,0.474781648179007,6.01001353283883,0.476127071176563
"4-897",1000,1000,0.5,0.5,6,12,0.5,12.4764590766362,5.96917511829565,0.521564966339392,5.97241182573682,0.521305541175466,6.15234221860545,0.521305541175466,6.00655322329439,0.518569075857233
"4-898",1000,1000,0.5,0.5,6,12,0.5,12.4413058436696,6.25362081951154,0.497350125614547,6.26329106412693,0.496572856352229,6.21905186626551,0.496572856352229,6.28971235692336,0.494449181142534
"4-899",1000,1000,0.5,0.5,6,12,0.5,11.9754160669518,6.10632698609283,0.490094794873617,6.07172133055307,0.492984519568465,6.09339787834944,0.492984519568465,6.08591256439186,0.4917994890226
"4-900",1000,1000,0.5,0.5,6,12,0.5,12.386033215897,6.37863106997427,0.485014212477039,6.4326722145198,0.480651141298111,6.41034129233325,0.480651141298111,6.40387279561429,0.482976294024857
"4-901",1000,1000,0.5,0.5,6,12,0.5,12.4789681079482,6.14494271092198,0.507576054545077,5.96469658311482,0.522020047529751,6.01877170863012,0.522020047529751,6.01323333030739,0.518130563497681
"4-902",1000,1000,0.5,0.5,6,12,0.5,11.5234903815891,6.31103614555574,0.452332935892517,6.32278244525032,0.451313600664594,6.36335353907252,0.451313600664594,6.35806059122505,0.448252189164559
"4-903",1000,1000,0.5,0.5,6,12,0.5,12.1762154967438,6.42585059296585,0.472262083840069,6.42682274486195,0.472182243605937,6.4339919594931,0.472182243605937,6.39158005437324,0.475076631480243
"4-904",1000,1000,0.5,0.5,6,12,0.5,11.371817653453,6.15900234286418,0.458397722285491,6.21590968499104,0.453393479000815,6.29037921635695,0.453393479000815,6.18785727482167,0.455860315088434
"4-905",1000,1000,0.5,0.5,6,12,0.5,11.893093517571,6.14888446289864,0.482986957614164,6.20737853174268,0.478068635164448,6.25086071645797,0.478068635164448,6.24291639580266,0.475080525804384
"4-906",1000,1000,0.5,0.5,6,12,0.5,11.951674029934,6.39991875623912,0.464516958861999,6.39887518899852,0.464604274432855,6.35580176914491,0.464604274432855,6.43205550394557,0.461828067947977
"4-907",1000,1000,0.5,0.5,6,12,0.5,11.2260928619497,6.10135067077605,0.456502743580872,6.17720730183667,0.449745572408902,6.1606733768055,0.449745572408902,6.20977540357184,0.446844464950086
