"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
54,12.1234550692639,5.93619625775535,0.510354414328211,12.1234550692639,5.89463036911316,0.513782965711024,12.6836413142446,5.99764888873543,0.52713509156084,12.6836413142446,5.95608042114934,0.530412420724935,12.1832373430587,5.97732114662751,0.509381539707667,13.0712021351006,5.98987330328883,0.54175038826735,12.1234550692638,5.92706290815381,0.51110777626582
55,12.2646495698522,5.99381250395122,0.511293619127557,12.2646495698522,5.99923309655809,0.510851650314996,12.5370129251833,6.01810679694408,0.519972833013882,12.5370129251833,6.0452288251225,0.517809476531739,12.3159515595158,6.01807852247114,0.511359029516372,12.7015688953995,6.05026870691111,0.523659733948103,12.264649569852,5.9987502371245,0.510891020329669
56,12.3055210151438,5.93024094612269,0.518082904508907,12.3055210151438,5.94864469529509,0.516587336044171,12.6038934899839,5.89557926817875,0.532241424218328,12.6038934899839,5.94186095602044,0.528569409068528,12.2987328581961,5.89225562321962,0.520905471225608,12.8449718874698,5.96045827865802,0.535969534937446,12.3055210151433,5.89153285121511,0.5212284921569
57,12.3694951106881,6.07765597148962,0.508657716656671,12.3694951106881,6.03233085479195,0.512321982359683,12.8125545450631,6.12450666283762,0.521991758841135,12.8125545450631,6.09793431684627,0.524065689211374,12.372024811722,6.10418930269408,0.506613557959355,13.1416077817407,6.1293293337462,0.533593648848472,12.3694951106882,6.04761647038356,0.511086231388866
58,12.1103933272965,6.15204763356485,0.492002656949357,12.1103933272965,6.19324680476919,0.488600688896719,12.5058490326654,6.18036356204158,0.505802161380772,12.5058490326654,6.23446641881667,0.501475957167546,12.1839139300832,6.18016968808165,0.492759902643253,12.7363451746748,6.24252774459553,0.509865062623438,12.1103933272965,6.17387327435782,0.490200433008063
59,11.1221562052105,6.00877231628913,0.459747534073102,11.1221562052105,6.02019106072836,0.458720867640034,11.3166568405569,5.93161872315438,0.475850615007032,11.3166568405569,5.94899417735045,0.474315227441528,11.0436811667376,5.9346065142341,0.462624244159771,11.546242987424,5.95169120833888,0.484534387954474,11.1221562052103,5.8851165952826,0.470865497058417
60,12.4111106949821,6.25995179460142,0.495617116916669,12.4111106949821,6.25079985307387,0.496354515990166,12.8689910892154,6.31159351900067,0.509550245606279,12.8689910892154,6.3252698841801,0.508487507658555,12.4889614247519,6.29742545143686,0.495760677188417,13.1818387479526,6.34773019290178,0.51844880564271,12.4111106949822,6.2862365331903,0.493499277568139
61,11.9868770258515,5.92578197340028,0.505644217370344,11.9868770258515,5.85669219877567,0.511408001755186,12.3217950623724,5.91731720565099,0.519768250023815,12.3217950623724,5.88959566620441,0.522018047176443,12.0166561920008,5.91149717151767,0.508058058992084,12.5580547311746,5.89737312541075,0.530391191020145,11.9868770258513,5.82473206315689,0.514074262162273
62,12.6578974456293,5.84340709854373,0.538358789550676,12.6578974456293,5.83972008141668,0.538650071506695,12.9698524212745,5.98074865267725,0.538873037378051,12.9698524212745,5.94899233000778,0.541321509545504,12.638557265787,5.95801823199505,0.528583990506289,13.2387035727564,5.96401553436455,0.549501542837038,12.6578974456294,5.86586514753177,0.536584557369979
63,11.6383276449893,6.19735710285707,0.467504499624118,11.6383276449893,6.13737793151943,0.472658089827729,11.9225314327558,6.24310496644251,0.476360787836527,11.9225314327558,6.13047611116232,0.485807511119701,11.5724001267693,6.20908649606853,0.463457327084151,12.2587717630591,6.16328656447041,0.4972345775257,11.6383276449893,6.07883117870887,0.477688602337467
64,12.3659935276661,6.0325451982136,0.512166557040712,12.3659935276661,5.9947147929912,0.515225785976726,12.6633908746236,6.07551781296163,0.520229781018884,12.6633908746236,6.05019984992933,0.52222908462429,12.3947557363603,6.06615885746377,0.510586655639485,12.836958953341,6.06069362330809,0.527871542992608,12.3659935276661,5.94599126793421,0.519165908130925
65,12.1447896897544,5.86212837486153,0.517313306807859,12.1447896897544,5.89818536971465,0.514344379739197,12.4958021989403,5.86594667949789,0.5305666186045,12.4958021989403,5.90388331328603,0.527530668356235,12.1212209898422,5.84293136301687,0.517958515242537,12.8097670744884,5.9370548215412,0.53652125077549,12.1447896897542,5.85961178971926,0.51752052201755
66,11.5006819058735,5.91642582343178,0.48555869366231,11.5006819058735,5.87789928326365,0.488908628951665,11.7613566000131,5.94337798431159,0.494669009159627,11.7613566000131,5.89412033612885,0.498857101558993,11.5278693092616,5.94752184874937,0.484074490333521,11.9188423483606,5.89971254479289,0.505009599728083,11.5006819058731,5.81021986977017,0.494793446395294
67,11.7657712679614,5.91743986042391,0.497063156706326,11.7657712679614,6.00320486582857,0.48977379135565,11.9834706868094,5.95060686353341,0.50343210084509,11.9834706868094,6.04545282590553,0.495517368556678,11.7946359019899,5.96428543506067,0.494322208449486,12.0810894188451,6.0343057504572,0.500516423540049,11.7657712679613,5.91891211824565,0.496938026123021
68,12.2139120151807,6.01676095876684,0.507384615896318,12.2139120151807,6.05722611508042,0.504071577758882,12.4936151296276,6.00361243721518,0.519465553010505,12.4936151296276,6.07344626198244,0.513875991939294,12.3268918886105,6.0085067994293,0.512569198000276,12.6206726529648,6.07004697185345,0.519039346097966,12.2139120151809,6.04408486305465,0.505147502655798
69,12.3187510394446,5.80099623770174,0.529092176704688,12.3187510394446,5.76364644130078,0.532124123391602,12.5990178895262,5.84565361814665,0.536023071845445,12.5990178895262,5.85569058248531,0.535226425279287,12.3286199003703,5.82757300689807,0.527313433783205,12.7774431719872,5.8754761957762,0.540168082401855,12.3187510394447,5.74784709301307,0.533406668045451
70,12.5736499519817,6.09749589416963,0.515057607182023,12.5736499519817,6.21794387712352,0.505478210315252,13.0621149309185,6.12245353030396,0.531281606180645,13.0621149309185,6.22088827891242,0.523745709495533,12.7463396644635,6.11103834979217,0.520565235929684,13.2889564274181,6.23691010293365,0.530669685238376,12.5736499519815,6.22992473363618,0.50452535600815
71,11.9014233214915,5.74789186396763,0.517041642104425,11.9014233214915,5.86035644666935,0.507591967081217,12.0829658083275,5.79206200363654,0.520642357553912,12.0829658083275,5.90831269776906,0.511021317821068,11.8942887489272,5.79599792941414,0.512707480727932,12.2494801083742,5.90014795343366,0.518334827173595,11.9014233214915,5.85043679005396,0.508425451980244
72,12.5096005994896,5.82855342254354,0.534073580032495,12.5096005994896,5.8654296863606,0.531125743007341,12.7267941526218,5.78862439931068,0.545162408545895,12.7267941526218,5.84955470274405,0.540374847538569,12.5329687783979,5.7872834376056,0.538235230619845,12.8826359884762,5.8567853047342,0.545373686722715,12.5096005994895,5.80175114384646,0.536216116757298
73,12.0197524648485,6.2616978808301,0.479049348217253,12.0197524648485,6.20716135745479,0.483586590022756,12.1038443866861,6.28695523379832,0.480581951242384,12.1038443866861,6.20647209022286,0.487231338082154,11.916346234764,6.27362965044966,0.473527411267442,12.2948930741709,6.22224000049553,0.49391670484982,12.0197524648485,6.16690593998689,0.486935695387917
